endpoint,params,timestamp,row_count
2010/acs5/tract,state=04; vars=B19013_001;B17001_002;B17001_001;B15002_003;B15002_004;B15002_005;B15002_006;B15002_007;B15002_008;B15002_009;B15002_010;B15002_011;B15002_020;B15002_021;B15002_022;B15002_023;B15002_024;B15002_025;B15002_026;B15002_027;B15002_028;B15002_001;B23001_008;B23001_015;B23001_022;B23001_029;B23001_036;B23001_043;B23001_050;B23001_057;B23001_064;B23001_071;B23001_094;B23001_101;B23001_108;B23001_115;B23001_122;B23001_129;B23001_136;B23001_143;B23001_150;B23001_157;B23001_007;B23001_014;B23001_021;B23001_028;B23001_035;B23001_042;B23001_049;B23001_056;B23001_063;B23001_070;B23001_093;B23001_100;B23001_107;B23001_114;B23001_121;B23001_128;B23001_135;B23001_142;B23001_149;B23001_156;B25014_005;B25014_006;B25014_007;B25014_011;B25014_012;B25014_013;B25014_001,2026-07-24 14:54:12.110763,105294
2010/acs5/tract,state=05; vars=B19013_001;B17001_002;B17001_001;B15002_003;B15002_004;B15002_005;B15002_006;B15002_007;B15002_008;B15002_009;B15002_010;B15002_011;B15002_020;B15002_021;B15002_022;B15002_023;B15002_024;B15002_025;B15002_026;B15002_027;B15002_028;B15002_001;B23001_008;B23001_015;B23001_022;B23001_029;B23001_036;B23001_043;B23001_050;B23001_057;B23001_064;B23001_071;B23001_094;B23001_101;B23001_108;B23001_115;B23001_122;B23001_129;B23001_136;B23001_143;B23001_150;B23001_157;B23001_007;B23001_014;B23001_021;B23001_028;B23001_035;B23001_042;B23001_049;B23001_056;B23001_063;B23001_070;B23001_093;B23001_100;B23001_107;B23001_114;B23001_121;B23001_128;B23001_135;B23001_142;B23001_149;B23001_156;B25014_005;B25014_006;B25014_007;B25014_011;B25014_012;B25014_013;B25014_001,2026-07-24 14:54:14.177439,47334
2010/acs5/tract,state=06; vars=B19013_001;B17001_002;B17001_001;B15002_003;B15002_004;B15002_005;B15002_006;B15002_007;B15002_008;B15002_009;B15002_010;B15002_011;B15002_020;B15002_021;B15002_022;B15002_023;B15002_024;B15002_025;B15002_026;B15002_027;B15002_028;B15002_001;B23001_008;B23001_015;B23001_022;B23001_029;B23001_036;B23001_043;B23001_050;B23001_057;B23001_064;B23001_071;B23001_094;B23001_101;B23001_108;B23001_115;B23001_122;B23001_129;B23001_136;B23001_143;B23001_150;B23001_157;B23001_007;B23001_014;B23001_021;B23001_028;B23001_035;B23001_042;B23001_049;B23001_056;B23001_063;B23001_070;B23001_093;B23001_100;B23001_107;B23001_114;B23001_121;B23001_128;B23001_135;B23001_142;B23001_149;B23001_156;B25014_005;B25014_006;B25014_007;B25014_011;B25014_012;B25014_013;B25014_001,2026-07-24 14:54:31.285214,555933
2010/acs5/tract,state=08; vars=B19013_001;B17001_002;B17001_001;B15002_003;B15002_004;B15002_005;B15002_006;B15002_007;B15002_008;B15002_009;B15002_010;B15002_011;B15002_020;B15002_021;B15002_022;B15002_023;B15002_024;B15002_025;B15002_026;B15002_027;B15002_028;B15002_001;B23001_008;B23001_015;B23001_022;B23001_029;B23001_036;B23001_043;B23001_050;B23001_057;B23001_064;B23001_071;B23001_094;B23001_101;B23001_108;B23001_115;B23001_122;B23001_129;B23001_136;B23001_143;B23001_150;B23001_157;B23001_007;B23001_014;B23001_021;B23001_028;B23001_035;B23001_042;B23001_049;B23001_056;B23001_063;B23001_070;B23001_093;B23001_100;B23001_107;B23001_114;B23001_121;B23001_128;B23001_135;B23001_142;B23001_149;B23001_156;B25014_005;B25014_006;B25014_007;B25014_011;B25014_012;B25014_013;B25014_001,2026-07-24 14:54:34.441232,86181
2010/acs5/tract,state=09; vars=B19013_001;B17001_002;B17001_001;B15002_003;B15002_004;B15002_005;B15002_006;B15002_007;B15002_008;B15002_009;B15002_010;B15002_011;B15002_020;B15002_021;B15002_022;B15002_023;B15002_024;B15002_025;B15002_026;B15002_027;B15002_028;B15002_001;B23001_008;B23001_015;B23001_022;B23001_029;B23001_036;B23001_043;B23001_050;B23001_057;B23001_064;B23001_071;B23001_094;B23001_101;B23001_108;B23001_115;B23001_122;B23001_129;B23001_136;B23001_143;B23001_150;B23001_157;B23001_007;B23001_014;B23001_021;B23001_028;B23001_035;B23001_042;B23001_049;B23001_056;B23001_063;B23001_070;B23001_093;B23001_100;B23001_107;B23001_114;B23001_121;B23001_128;B23001_135;B23001_142;B23001_149;B23001_156;B25014_005;B25014_006;B25014_007;B25014_011;B25014_012;B25014_013;B25014_001,2026-07-24 14:54:36.622972,57477
2010/acs5/tract,state=10; vars=B19013_001;B17001_002;B17001_001;B15002_003;B15002_004;B15002_005;B15002_006;B15002_007;B15002_008;B15002_009;B15002_010;B15002_011;B15002_020;B15002_021;B15002_022;B15002_023;B15002_024;B15002_025;B15002_026;B15002_027;B15002_028;B15002_001;B23001_008;B23001_015;B23001_022;B23001_029;B23001_036;B23001_043;B23001_050;B23001_057;B23001_064;B23001_071;B23001_094;B23001_101;B23001_108;B23001_115;B23001_122;B23001_129;B23001_136;B23001_143;B23001_150;B23001_157;B23001_007;B23001_014;B23001_021;B23001_028;B23001_035;B23001_042;B23001_049;B23001_056;B23001_063;B23001_070;B23001_093;B23001_100;B23001_107;B23001_114;B23001_121;B23001_128;B23001_135;B23001_142;B23001_149;B23001_156;B25014_005;B25014_006;B25014_007;B25014_011;B25014_012;B25014_013;B25014_001,2026-07-24 14:54:38.613767,15042
2010/acs5/tract,state=11; vars=B19013_001;B17001_002;B17001_001;B15002_003;B15002_004;B15002_005;B15002_006;B15002_007;B15002_008;B15002_009;B15002_010;B15002_011;B15002_020;B15002_021;B15002_022;B15002_023;B15002_024;B15002_025;B15002_026;B15002_027;B15002_028;B15002_001;B23001_008;B23001_015;B23001_022;B23001_029;B23001_036;B23001_043;B23001_050;B23001_057;B23001_064;B23001_071;B23001_094;B23001_101;B23001_108;B23001_115;B23001_122;B23001_129;B23001_136;B23001_143;B23001_150;B23001_157;B23001_007;B23001_014;B23001_021;B23001_028;B23001_035;B23001_042;B23001_049;B23001_056;B23001_063;B23001_070;B23001_093;B23001_100;B23001_107;B23001_114;B23001_121;B23001_128;B23001_135;B23001_142;B23001_149;B23001_156;B25014_005;B25014_006;B25014_007;B25014_011;B25014_012;B25014_013;B25014_001,2026-07-24 14:54:40.289001,12351
2010/acs5/tract,state=12; vars=B19013_001;B17001_002;B17001_001;B15002_003;B15002_004;B15002_005;B15002_006;B15002_007;B15002_008;B15002_009;B15002_010;B15002_011;B15002_020;B15002_021;B15002_022;B15002_023;B15002_024;B15002_025;B15002_026;B15002_027;B15002_028;B15002_001;B23001_008;B23001_015;B23001_022;B23001_029;B23001_036;B23001_043;B23001_050;B23001_057;B23001_064;B23001_071;B23001_094;B23001_101;B23001_108;B23001_115;B23001_122;B23001_129;B23001_136;B23001_143;B23001_150;B23001_157;B23001_007;B23001_014;B23001_021;B23001_028;B23001_035;B23001_042;B23001_049;B23001_056;B23001_063;B23001_070;B23001_093;B23001_100;B23001_107;B23001_114;B23001_121;B23001_128;B23001_135;B23001_142;B23001_149;B23001_156;B25014_005;B25014_006;B25014_007;B25014_011;B25014_012;B25014_013;B25014_001,2026-07-24 14:54:48.027155,292905
2010/acs5/tract,state=13; vars=B19013_001;B17001_002;B17001_001;B15002_003;B15002_004;B15002_005;B15002_006;B15002_007;B15002_008;B15002_009;B15002_010;B15002_011;B15002_020;B15002_021;B15002_022;B15002_023;B15002_024;B15002_025;B15002_026;B15002_027;B15002_028;B15002_001;B23001_008;B23001_015;B23001_022;B23001_029;B23001_036;B23001_043;B23001_050;B23001_057;B23001_064;B23001_071;B23001_094;B23001_101;B23001_108;B23001_115;B23001_122;B23001_129;B23001_136;B23001_143;B23001_150;B23001_157;B23001_007;B23001_014;B23001_021;B23001_028;B23001_035;B23001_042;B23001_049;B23001_056;B23001_063;B23001_070;B23001_093;B23001_100;B23001_107;B23001_114;B23001_121;B23001_128;B23001_135;B23001_142;B23001_149;B23001_156;B25014_005;B25014_006;B25014_007;B25014_011;B25014_012;B25014_013;B25014_001,2026-07-24 14:54:53.22308,135861
2010/acs5/tract,state=16; vars=B19013_001;B17001_002;B17001_001;B15002_003;B15002_004;B15002_005;B15002_006;B15002_007;B15002_008;B15002_009;B15002_010;B15002_011;B15002_020;B15002_021;B15002_022;B15002_023;B15002_024;B15002_025;B15002_026;B15002_027;B15002_028;B15002_001;B23001_008;B23001_015;B23001_022;B23001_029;B23001_036;B23001_043;B23001_050;B23001_057;B23001_064;B23001_071;B23001_094;B23001_101;B23001_108;B23001_115;B23001_122;B23001_129;B23001_136;B23001_143;B23001_150;B23001_157;B23001_007;B23001_014;B23001_021;B23001_028;B23001_035;B23001_042;B23001_049;B23001_056;B23001_063;B23001_070;B23001_093;B23001_100;B23001_107;B23001_114;B23001_121;B23001_128;B23001_135;B23001_142;B23001_149;B23001_156;B25014_005;B25014_006;B25014_007;B25014_011;B25014_012;B25014_013;B25014_001,2026-07-24 14:54:55.360452,20562
2010/acs5/tract,state=17; vars=B19013_001;B17001_002;B17001_001;B15002_003;B15002_004;B15002_005;B15002_006;B15002_007;B15002_008;B15002_009;B15002_010;B15002_011;B15002_020;B15002_021;B15002_022;B15002_023;B15002_024;B15002_025;B15002_026;B15002_027;B15002_028;B15002_001;B23001_008;B23001_015;B23001_022;B23001_029;B23001_036;B23001_043;B23001_050;B23001_057;B23001_064;B23001_071;B23001_094;B23001_101;B23001_108;B23001_115;B23001_122;B23001_129;B23001_136;B23001_143;B23001_150;B23001_157;B23001_007;B23001_014;B23001_021;B23001_028;B23001_035;B23001_042;B23001_049;B23001_056;B23001_063;B23001_070;B23001_093;B23001_100;B23001_107;B23001_114;B23001_121;B23001_128;B23001_135;B23001_142;B23001_149;B23001_156;B25014_005;B25014_006;B25014_007;B25014_011;B25014_012;B25014_013;B25014_001,2026-07-24 14:55:00.949635,215487
2010/acs5/tract,state=18; vars=B19013_001;B17001_002;B17001_001;B15002_003;B15002_004;B15002_005;B15002_006;B15002_007;B15002_008;B15002_009;B15002_010;B15002_011;B15002_020;B15002_021;B15002_022;B15002_023;B15002_024;B15002_025;B15002_026;B15002_027;B15002_028;B15002_001;B23001_008;B23001_015;B23001_022;B23001_029;B23001_036;B23001_043;B23001_050;B23001_057;B23001_064;B23001_071;B23001_094;B23001_101;B23001_108;B23001_115;B23001_122;B23001_129;B23001_136;B23001_143;B23001_150;B23001_157;B23001_007;B23001_014;B23001_021;B23001_028;B23001_035;B23001_042;B23001_049;B23001_056;B23001_063;B23001_070;B23001_093;B23001_100;B23001_107;B23001_114;B23001_121;B23001_128;B23001_135;B23001_142;B23001_149;B23001_156;B25014_005;B25014_006;B25014_007;B25014_011;B25014_012;B25014_013;B25014_001,2026-07-24 14:55:03.692844,104259
2010/acs5/tract,state=19; vars=B19013_001;B17001_002;B17001_001;B15002_003;B15002_004;B15002_005;B15002_006;B15002_007;B15002_008;B15002_009;B15002_010;B15002_011;B15002_020;B15002_021;B15002_022;B15002_023;B15002_024;B15002_025;B15002_026;B15002_027;B15002_028;B15002_001;B23001_008;B23001_015;B23001_022;B23001_029;B23001_036;B23001_043;B23001_050;B23001_057;B23001_064;B23001_071;B23001_094;B23001_101;B23001_108;B23001_115;B23001_122;B23001_129;B23001_136;B23001_143;B23001_150;B23001_157;B23001_007;B23001_014;B23001_021;B23001_028;B23001_035;B23001_042;B23001_049;B23001_056;B23001_063;B23001_070;B23001_093;B23001_100;B23001_107;B23001_114;B23001_121;B23001_128;B23001_135;B23001_142;B23001_149;B23001_156;B25014_005;B25014_006;B25014_007;B25014_011;B25014_012;B25014_013;B25014_001,2026-07-24 14:55:05.850047,56925
2010/acs5/tract,state=20; vars=B19013_001;B17001_002;B17001_001;B15002_003;B15002_004;B15002_005;B15002_006;B15002_007;B15002_008;B15002_009;B15002_010;B15002_011;B15002_020;B15002_021;B15002_022;B15002_023;B15002_024;B15002_025;B15002_026;B15002_027;B15002_028;B15002_001;B23001_008;B23001_015;B23001_022;B23001_029;B23001_036;B23001_043;B23001_050;B23001_057;B23001_064;B23001_071;B23001_094;B23001_101;B23001_108;B23001_115;B23001_122;B23001_129;B23001_136;B23001_143;B23001_150;B23001_157;B23001_007;B23001_014;B23001_021;B23001_028;B23001_035;B23001_042;B23001_049;B23001_056;B23001_063;B23001_070;B23001_093;B23001_100;B23001_107;B23001_114;B23001_121;B23001_128;B23001_135;B23001_142;B23001_149;B23001_156;B25014_005;B25014_006;B25014_007;B25014_011;B25014_012;B25014_013;B25014_001,2026-07-24 14:55:08.104023,53130
2010/acs5/tract,state=21; vars=B19013_001;B17001_002;B17001_001;B15002_003;B15002_004;B15002_005;B15002_006;B15002_007;B15002_008;B15002_009;B15002_010;B15002_011;B15002_020;B15002_021;B15002_022;B15002_023;B15002_024;B15002_025;B15002_026;B15002_027;B15002_028;B15002_001;B23001_008;B23001_015;B23001_022;B23001_029;B23001_036;B23001_043;B23001_050;B23001_057;B23001_064;B23001_071;B23001_094;B23001_101;B23001_108;B23001_115;B23001_122;B23001_129;B23001_136;B23001_143;B23001_150;B23001_157;B23001_007;B23001_014;B23001_021;B23001_028;B23001_035;B23001_042;B23001_049;B23001_056;B23001_063;B23001_070;B23001_093;B23001_100;B23001_107;B23001_114;B23001_121;B23001_128;B23001_135;B23001_142;B23001_149;B23001_156;B25014_005;B25014_006;B25014_007;B25014_011;B25014_012;B25014_013;B25014_001,2026-07-24 14:55:10.328618,76935
2010/acs5/tract,state=22; vars=B19013_001;B17001_002;B17001_001;B15002_003;B15002_004;B15002_005;B15002_006;B15002_007;B15002_008;B15002_009;B15002_010;B15002_011;B15002_020;B15002_021;B15002_022;B15002_023;B15002_024;B15002_025;B15002_026;B15002_027;B15002_028;B15002_001;B23001_008;B23001_015;B23001_022;B23001_029;B23001_036;B23001_043;B23001_050;B23001_057;B23001_064;B23001_071;B23001_094;B23001_101;B23001_108;B23001_115;B23001_122;B23001_129;B23001_136;B23001_143;B23001_150;B23001_157;B23001_007;B23001_014;B23001_021;B23001_028;B23001_035;B23001_042;B23001_049;B23001_056;B23001_063;B23001_070;B23001_093;B23001_100;B23001_107;B23001_114;B23001_121;B23001_128;B23001_135;B23001_142;B23001_149;B23001_156;B25014_005;B25014_006;B25014_007;B25014_011;B25014_012;B25014_013;B25014_001,2026-07-24 14:55:12.661169,79212
2010/acs5/tract,state=23; vars=B19013_001;B17001_002;B17001_001;B15002_003;B15002_004;B15002_005;B15002_006;B15002_007;B15002_008;B15002_009;B15002_010;B15002_011;B15002_020;B15002_021;B15002_022;B15002_023;B15002_024;B15002_025;B15002_026;B15002_027;B15002_028;B15002_001;B23001_008;B23001_015;B23001_022;B23001_029;B23001_036;B23001_043;B23001_050;B23001_057;B23001_064;B23001_071;B23001_094;B23001_101;B23001_108;B23001_115;B23001_122;B23001_129;B23001_136;B23001_143;B23001_150;B23001_157;B23001_007;B23001_014;B23001_021;B23001_028;B23001_035;B23001_042;B23001_049;B23001_056;B23001_063;B23001_070;B23001_093;B23001_100;B23001_107;B23001_114;B23001_121;B23001_128;B23001_135;B23001_142;B23001_149;B23001_156;B25014_005;B25014_006;B25014_007;B25014_011;B25014_012;B25014_013;B25014_001,2026-07-24 14:55:14.304664,24702
2010/acs5/tract,state=24; vars=B19013_001;B17001_002;B17001_001;B15002_003;B15002_004;B15002_005;B15002_006;B15002_007;B15002_008;B15002_009;B15002_010;B15002_011;B15002_020;B15002_021;B15002_022;B15002_023;B15002_024;B15002_025;B15002_026;B15002_027;B15002_028;B15002_001;B23001_008;B23001_015;B23001_022;B23001_029;B23001_036;B23001_043;B23001_050;B23001_057;B23001_064;B23001_071;B23001_094;B23001_101;B23001_108;B23001_115;B23001_122;B23001_129;B23001_136;B23001_143;B23001_150;B23001_157;B23001_007;B23001_014;B23001_021;B23001_028;B23001_035;B23001_042;B23001_049;B23001_056;B23001_063;B23001_070;B23001_093;B23001_100;B23001_107;B23001_114;B23001_121;B23001_128;B23001_135;B23001_142;B23001_149;B23001_156;B25014_005;B25014_006;B25014_007;B25014_011;B25014_012;B25014_013;B25014_001,2026-07-24 14:55:17.019266,97014
2010/acs5/tract,state=25; vars=B19013_001;B17001_002;B17001_001;B15002_003;B15002_004;B15002_005;B15002_006;B15002_007;B15002_008;B15002_009;B15002_010;B15002_011;B15002_020;B15002_021;B15002_022;B15002_023;B15002_024;B15002_025;B15002_026;B15002_027;B15002_028;B15002_001;B23001_008;B23001_015;B23001_022;B23001_029;B23001_036;B23001_043;B23001_050;B23001_057;B23001_064;B23001_071;B23001_094;B23001_101;B23001_108;B23001_115;B23001_122;B23001_129;B23001_136;B23001_143;B23001_150;B23001_157;B23001_007;B23001_014;B23001_021;B23001_028;B23001_035;B23001_042;B23001_049;B23001_056;B23001_063;B23001_070;B23001_093;B23001_100;B23001_107;B23001_114;B23001_121;B23001_128;B23001_135;B23001_142;B23001_149;B23001_156;B25014_005;B25014_006;B25014_007;B25014_011;B25014_012;B25014_013;B25014_001,2026-07-24 14:55:19.608507,101982
2010/acs5/tract,state=26; vars=B19013_001;B17001_002;B17001_001;B15002_003;B15002_004;B15002_005;B15002_006;B15002_007;B15002_008;B15002_009;B15002_010;B15002_011;B15002_020;B15002_021;B15002_022;B15002_023;B15002_024;B15002_025;B15002_026;B15002_027;B15002_028;B15002_001;B23001_008;B23001_015;B23001_022;B23001_029;B23001_036;B23001_043;B23001_050;B23001_057;B23001_064;B23001_071;B23001_094;B23001_101;B23001_108;B23001_115;B23001_122;B23001_129;B23001_136;B23001_143;B23001_150;B23001_157;B23001_007;B23001_014;B23001_021;B23001_028;B23001_035;B23001_042;B23001_049;B23001_056;B23001_063;B23001_070;B23001_093;B23001_100;B23001_107;B23001_114;B23001_121;B23001_128;B23001_135;B23001_142;B23001_149;B23001_156;B25014_005;B25014_006;B25014_007;B25014_011;B25014_012;B25014_013;B25014_001,2026-07-24 14:55:23.567007,194097
2010/acs5/tract,state=27; vars=B19013_001;B17001_002;B17001_001;B15002_003;B15002_004;B15002_005;B15002_006;B15002_007;B15002_008;B15002_009;B15002_010;B15002_011;B15002_020;B15002_021;B15002_022;B15002_023;B15002_024;B15002_025;B15002_026;B15002_027;B15002_028;B15002_001;B23001_008;B23001_015;B23001_022;B23001_029;B23001_036;B23001_043;B23001_050;B23001_057;B23001_064;B23001_071;B23001_094;B23001_101;B23001_108;B23001_115;B23001_122;B23001_129;B23001_136;B23001_143;B23001_150;B23001_157;B23001_007;B23001_014;B23001_021;B23001_028;B23001_035;B23001_042;B23001_049;B23001_056;B23001_063;B23001_070;B23001_093;B23001_100;B23001_107;B23001_114;B23001_121;B23001_128;B23001_135;B23001_142;B23001_149;B23001_156;B25014_005;B25014_006;B25014_007;B25014_011;B25014_012;B25014_013;B25014_001,2026-07-24 14:55:26.376759,92322
2010/acs5/tract,state=28; vars=B19013_001;B17001_002;B17001_001;B15002_003;B15002_004;B15002_005;B15002_006;B15002_007;B15002_008;B15002_009;B15002_010;B15002_011;B15002_020;B15002_021;B15002_022;B15002_023;B15002_024;B15002_025;B15002_026;B15002_027;B15002_028;B15002_001;B23001_008;B23001_015;B23001_022;B23001_029;B23001_036;B23001_043;B23001_050;B23001_057;B23001_064;B23001_071;B23001_094;B23001_101;B23001_108;B23001_115;B23001_122;B23001_129;B23001_136;B23001_143;B23001_150;B23001_157;B23001_007;B23001_014;B23001_021;B23001_028;B23001_035;B23001_042;B23001_049;B23001_056;B23001_063;B23001_070;B23001_093;B23001_100;B23001_107;B23001_114;B23001_121;B23001_128;B23001_135;B23001_142;B23001_149;B23001_156;B25014_005;B25014_006;B25014_007;B25014_011;B25014_012;B25014_013;B25014_001,2026-07-24 14:55:28.850242,45816
2010/acs5/tract,state=29; vars=B19013_001;B17001_002;B17001_001;B15002_003;B15002_004;B15002_005;B15002_006;B15002_007;B15002_008;B15002_009;B15002_010;B15002_011;B15002_020;B15002_021;B15002_022;B15002_023;B15002_024;B15002_025;B15002_026;B15002_027;B15002_028;B15002_001;B23001_008;B23001_015;B23001_022;B23001_029;B23001_036;B23001_043;B23001_050;B23001_057;B23001_064;B23001_071;B23001_094;B23001_101;B23001_108;B23001_115;B23001_122;B23001_129;B23001_136;B23001_143;B23001_150;B23001_157;B23001_007;B23001_014;B23001_021;B23001_028;B23001_035;B23001_042;B23001_049;B23001_056;B23001_063;B23001_070;B23001_093;B23001_100;B23001_107;B23001_114;B23001_121;B23001_128;B23001_135;B23001_142;B23001_149;B23001_156;B25014_005;B25014_006;B25014_007;B25014_011;B25014_012;B25014_013;B25014_001,2026-07-24 14:55:31.758305,96117
2010/acs5/tract,state=30; vars=B19013_001;B17001_002;B17001_001;B15002_003;B15002_004;B15002_005;B15002_006;B15002_007;B15002_008;B15002_009;B15002_010;B15002_011;B15002_020;B15002_021;B15002_022;B15002_023;B15002_024;B15002_025;B15002_026;B15002_027;B15002_028;B15002_001;B23001_008;B23001_015;B23001_022;B23001_029;B23001_036;B23001_043;B23001_050;B23001_057;B23001_064;B23001_071;B23001_094;B23001_101;B23001_108;B23001_115;B23001_122;B23001_129;B23001_136;B23001_143;B23001_150;B23001_157;B23001_007;B23001_014;B23001_021;B23001_028;B23001_035;B23001_042;B23001_049;B23001_056;B23001_063;B23001_070;B23001_093;B23001_100;B23001_107;B23001_114;B23001_121;B23001_128;B23001_135;B23001_142;B23001_149;B23001_156;B25014_005;B25014_006;B25014_007;B25014_011;B25014_012;B25014_013;B25014_001,2026-07-24 14:55:33.564577,18699
2010/acs5/tract,state=31; vars=B19013_001;B17001_002;B17001_001;B15002_003;B15002_004;B15002_005;B15002_006;B15002_007;B15002_008;B15002_009;B15002_010;B15002_011;B15002_020;B15002_021;B15002_022;B15002_023;B15002_024;B15002_025;B15002_026;B15002_027;B15002_028;B15002_001;B23001_008;B23001_015;B23001_022;B23001_029;B23001_036;B23001_043;B23001_050;B23001_057;B23001_064;B23001_071;B23001_094;B23001_101;B23001_108;B23001_115;B23001_122;B23001_129;B23001_136;B23001_143;B23001_150;B23001_157;B23001_007;B23001_014;B23001_021;B23001_028;B23001_035;B23001_042;B23001_049;B23001_056;B23001_063;B23001_070;B23001_093;B23001_100;B23001_107;B23001_114;B23001_121;B23001_128;B23001_135;B23001_142;B23001_149;B23001_156;B25014_005;B25014_006;B25014_007;B25014_011;B25014_012;B25014_013;B25014_001,2026-07-24 14:55:37.495902,36708
2010/acs5/tract,state=32; vars=B19013_001;B17001_002;B17001_001;B15002_003;B15002_004;B15002_005;B15002_006;B15002_007;B15002_008;B15002_009;B15002_010;B15002_011;B15002_020;B15002_021;B15002_022;B15002_023;B15002_024;B15002_025;B15002_026;B15002_027;B15002_028;B15002_001;B23001_008;B23001_015;B23001_022;B23001_029;B23001_036;B23001_043;B23001_050;B23001_057;B23001_064;B23001_071;B23001_094;B23001_101;B23001_108;B23001_115;B23001_122;B23001_129;B23001_136;B23001_143;B23001_150;B23001_157;B23001_007;B23001_014;B23001_021;B23001_028;B23001_035;B23001_042;B23001_049;B23001_056;B23001_063;B23001_070;B23001_093;B23001_100;B23001_107;B23001_114;B23001_121;B23001_128;B23001_135;B23001_142;B23001_149;B23001_156;B25014_005;B25014_006;B25014_007;B25014_011;B25014_012;B25014_013;B25014_001,2026-07-24 14:55:39.863688,47403
2010/acs5/tract,state=33; vars=B19013_001;B17001_002;B17001_001;B15002_003;B15002_004;B15002_005;B15002_006;B15002_007;B15002_008;B15002_009;B15002_010;B15002_011;B15002_020;B15002_021;B15002_022;B15002_023;B15002_024;B15002_025;B15002_026;B15002_027;B15002_028;B15002_001;B23001_008;B23001_015;B23001_022;B23001_029;B23001_036;B23001_043;B23001_050;B23001_057;B23001_064;B23001_071;B23001_094;B23001_101;B23001_108;B23001_115;B23001_122;B23001_129;B23001_136;B23001_143;B23001_150;B23001_157;B23001_007;B23001_014;B23001_021;B23001_028;B23001_035;B23001_042;B23001_049;B23001_056;B23001_063;B23001_070;B23001_093;B23001_100;B23001_107;B23001_114;B23001_121;B23001_128;B23001_135;B23001_142;B23001_149;B23001_156;B25014_005;B25014_006;B25014_007;B25014_011;B25014_012;B25014_013;B25014_001,2026-07-24 14:55:42.139904,20355
2010/acs5/tract,state=34; vars=B19013_001;B17001_002;B17001_001;B15002_003;B15002_004;B15002_005;B15002_006;B15002_007;B15002_008;B15002_009;B15002_010;B15002_011;B15002_020;B15002_021;B15002_022;B15002_023;B15002_024;B15002_025;B15002_026;B15002_027;B15002_028;B15002_001;B23001_008;B23001_015;B23001_022;B23001_029;B23001_036;B23001_043;B23001_050;B23001_057;B23001_064;B23001_071;B23001_094;B23001_101;B23001_108;B23001_115;B23001_122;B23001_129;B23001_136;B23001_143;B23001_150;B23001_157;B23001_007;B23001_014;B23001_021;B23001_028;B23001_035;B23001_042;B23001_049;B23001_056;B23001_063;B23001_070;B23001_093;B23001_100;B23001_107;B23001_114;B23001_121;B23001_128;B23001_135;B23001_142;B23001_149;B23001_156;B25014_005;B25014_006;B25014_007;B25014_011;B25014_012;B25014_013;B25014_001,2026-07-24 14:55:47.760083,138690
2010/acs5/tract,state=35; vars=B19013_001;B17001_002;B17001_001;B15002_003;B15002_004;B15002_005;B15002_006;B15002_007;B15002_008;B15002_009;B15002_010;B15002_011;B15002_020;B15002_021;B15002_022;B15002_023;B15002_024;B15002_025;B15002_026;B15002_027;B15002_028;B15002_001;B23001_008;B23001_015;B23001_022;B23001_029;B23001_036;B23001_043;B23001_050;B23001_057;B23001_064;B23001_071;B23001_094;B23001_101;B23001_108;B23001_115;B23001_122;B23001_129;B23001_136;B23001_143;B23001_150;B23001_157;B23001_007;B23001_014;B23001_021;B23001_028;B23001_035;B23001_042;B23001_049;B23001_056;B23001_063;B23001_070;B23001_093;B23001_100;B23001_107;B23001_114;B23001_121;B23001_128;B23001_135;B23001_142;B23001_149;B23001_156;B25014_005;B25014_006;B25014_007;B25014_011;B25014_012;B25014_013;B25014_001,2026-07-24 14:55:50.549922,34431
2010/acs5/tract,state=36; vars=B19013_001;B17001_002;B17001_001;B15002_003;B15002_004;B15002_005;B15002_006;B15002_007;B15002_008;B15002_009;B15002_010;B15002_011;B15002_020;B15002_021;B15002_022;B15002_023;B15002_024;B15002_025;B15002_026;B15002_027;B15002_028;B15002_001;B23001_008;B23001_015;B23001_022;B23001_029;B23001_036;B23001_043;B23001_050;B23001_057;B23001_064;B23001_071;B23001_094;B23001_101;B23001_108;B23001_115;B23001_122;B23001_129;B23001_136;B23001_143;B23001_150;B23001_157;B23001_007;B23001_014;B23001_021;B23001_028;B23001_035;B23001_042;B23001_049;B23001_056;B23001_063;B23001_070;B23001_093;B23001_100;B23001_107;B23001_114;B23001_121;B23001_128;B23001_135;B23001_142;B23001_149;B23001_156;B25014_005;B25014_006;B25014_007;B25014_011;B25014_012;B25014_013;B25014_001,2026-07-24 14:55:57.612729,339411
2010/acs5/tract,state=37; vars=B19013_001;B17001_002;B17001_001;B15002_003;B15002_004;B15002_005;B15002_006;B15002_007;B15002_008;B15002_009;B15002_010;B15002_011;B15002_020;B15002_021;B15002_022;B15002_023;B15002_024;B15002_025;B15002_026;B15002_027;B15002_028;B15002_001;B23001_008;B23001_015;B23001_022;B23001_029;B23001_036;B23001_043;B23001_050;B23001_057;B23001_064;B23001_071;B23001_094;B23001_101;B23001_108;B23001_115;B23001_122;B23001_129;B23001_136;B23001_143;B23001_150;B23001_157;B23001_007;B23001_014;B23001_021;B23001_028;B23001_035;B23001_042;B23001_049;B23001_056;B23001_063;B23001_070;B23001_093;B23001_100;B23001_107;B23001_114;B23001_121;B23001_128;B23001_135;B23001_142;B23001_149;B23001_156;B25014_005;B25014_006;B25014_007;B25014_011;B25014_012;B25014_013;B25014_001,2026-07-24 14:56:01.251715,151455
